------------------------------
test was performed using the following parameters: --mps=100 --burst=1 --reply-every=1 --msg-size=14 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.100 sec; SentMessages=1011; ReceivedMessages=1010
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.990 sec; SentMessages=1000; ReceivedMessages=1000
sockperf: [2;35m====> avg-lat= 50.282 (std-dev=11.524)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 1000 observations[0m; each percentile contains 10.00 observations
sockperf: ---> <MAX> observation =   83.910
sockperf: ---> percentile 99.999 =   83.910
sockperf: ---> percentile 99.990 =   83.910
sockperf: ---> percentile 99.900 =   82.234
sockperf: ---> percentile 99.000 =   77.400
sockperf: ---> percentile 90.000 =   67.564
sockperf: ---> percentile 75.000 =   57.334
sockperf: ---> percentile 50.000 =   48.016
sockperf: ---> percentile 25.000 =   45.098
sockperf: ---> <MIN> observation =   30.051
------------------------------
txTime, rxTime
2.061762207, 2.061857630
2.071762221, 2.071854559
2.081762211, 2.081852667
2.091762212, 2.091854281
2.101762212, 2.101855949
2.111762214, 2.111826612
2.121762477, 2.121930298
2.131762209, 2.131916933
2.141762212, 2.141901695
2.151762211, 2.151867280
2.161762256, 2.161859249
2.171762222, 2.171857034
2.181762211, 2.181824567
2.191762217, 2.191875116
2.201762209, 2.201826441
2.211762220, 2.211855473
2.221762211, 2.221879120
2.231762205, 2.231858212
2.241762225, 2.241917026
2.251762212, 2.251911577
2.261762212, 2.261864846
2.271762222, 2.271854961
2.281762222, 2.281857178
2.291762221, 2.291858725
2.301762212, 2.301825988
2.311762225, 2.311860383
2.321762221, 2.321824750
2.331762221, 2.331852814
2.341762217, 2.341853057
2.351762211, 2.351860696
2.361762209, 2.361858180
2.371762214, 2.371880816
2.381762214, 2.381863196
2.391762251, 2.391875150
2.401762207, 2.401907522
2.411762207, 2.411855726
2.421762210, 2.421868202
2.431762212, 2.431854811
2.441762207, 2.441851127
2.451762207, 2.451853048
2.461762221, 2.461854506
2.471762214, 2.471852945
2.481762207, 2.481859818
2.491762211, 2.491854757
2.501762217, 2.501860643
2.511762214, 2.511893929
2.521762249, 2.521889373
2.531762212, 2.531862096
2.541762214, 2.541884895
2.551762210, 2.551855189
2.561762252, 2.561853393
2.571762217, 2.571845329
2.581762221, 2.581827049
2.591762220, 2.591865546
2.601762214, 2.601843989
2.611762212, 2.611822315
2.621762219, 2.621875051
