------------------------------
test was performed using the following parameters: --mps=600000 --burst=1 --reply-every=1 --msg-size=14 --time=30
------------------------------
sockperf: [Total Run] RunTime=30.100 sec; SentMessages=8537; ReceivedMessages=8536
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=30.098 sec; SentMessages=8536; ReceivedMessages=8536
sockperf: [2;35m====> avg-lat=1762.870 (std-dev=69.238)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 8536 observations[0m; each percentile contains 85.36 observations
sockperf: ---> <MAX> observation = 3199.699
sockperf: ---> percentile 99.999 = 3199.699
sockperf: ---> percentile 99.990 = 2613.429
sockperf: ---> percentile 99.900 = 1800.169
sockperf: ---> percentile 99.000 = 1791.659
sockperf: ---> percentile 90.000 = 1788.169
sockperf: ---> percentile 75.000 = 1787.079
sockperf: ---> percentile 50.000 = 1777.619
sockperf: ---> percentile 25.000 = 1774.629
sockperf: ---> <MIN> observation = 1520.479
------------------------------
txTime, rxTime
264119.580947195, 264119.584533154
264119.584533714, 264119.588083893
264119.588084413, 264119.591650872
264119.591651132, 264119.595200252
264119.595200472, 264119.598747251
264119.598747411, 264119.602301510
264119.602301790, 264119.605871409
264119.605871589, 264119.609446548
264119.609446808, 264119.613022947
264119.613023227, 264119.616574566
264119.616574826, 264119.620123025
264119.620123205, 264119.623670724
264119.623670904, 264119.627244783
264119.627244983, 264119.630822502
264119.630822802, 264119.634398941
264119.634399201, 264119.637946440
264119.637946660, 264119.641496899
264119.641497099, 264119.645046538
264119.645046818, 264119.648626317
264119.648626497, 264119.651673136
264119.651673376, 264119.655259375
264119.655259595, 264119.658824514
264119.658824774, 264119.662374754
264119.662374954, 264119.665922573
264119.665922753, 264119.669470452
264119.669470692, 264119.673047651
264119.673047891, 264119.676643290
264119.676643850, 264119.680197169
264119.680197389, 264119.683745028
264119.683745268, 264119.687293867
264119.687294107, 264119.690850406
264119.690850586, 264119.694418985
264119.694419165, 264119.697994184
264119.697994384, 264119.701567883
264119.701568123, 264119.705117402
264119.705117682, 264119.708667901
264119.708668081, 264119.712220500
264119.712220780, 264119.715795919
264119.715796579, 264119.719371638
264119.719371878, 264119.722946217
264119.722946497, 264119.726493536
264119.726493816, 264119.730043355
264119.730043635, 264119.733590614
264119.733590834, 264119.737169134
264119.737169394, 264119.740741893
264119.740742153, 264119.744317792
264119.744318052, 264119.747864371
264119.747864651, 264119.751415190
264119.751415390, 264119.754966289
264119.754966509, 264119.758538388
264119.758538648, 264119.762113927
264119.762114167, 264119.765691426
264119.765691606, 264119.769238585
264119.769238805, 264119.772788964
264119.772789204, 264119.776337283
264119.776337463, 264119.779911842
264119.779912042, 264119.783491441
264119.783491661, 264119.787061060
264119.787061280, 264119.790613259
264119.790613479, 264119.794163998
264119.794164198, 264119.797711717
264119.797711957, 264119.801285216
264119.801285456, 264119.804860735
264119.804861015, 264119.808433774
264119.808433974, 264119.811987533
264119.811987813, 264119.815535293
264119.815535533, 264119.819083392
264119.819083592, 264119.822661991
264119.822662191, 264119.826233590
264119.826233770, 264119.829819729
264119.829820069, 264119.833360588
264119.833360788, 264119.836908147
264119.836908347, 264119.840459146
264119.840459366, 264119.844033365
264119.844033585, 264119.847605504
264119.847605724, 264119.851202463
264119.851203083, 264119.854734602
264119.854734842, 264119.858284501
264119.858284781, 264119.861836440
264119.861836700, 264119.864884699
264119.864884899, 264119.868459518
264119.868459698, 264119.872033697
264119.872033937, 264119.875608736
264119.875608956, 264119.879157896
264119.879158116, 264119.882710775
264119.882711015, 264119.886268034
264119.886268354, 264119.889835833
264119.889836073, 264119.893409952
264119.893410172, 264119.896981011
264119.896981231, 264119.900536090
264119.900536330, 264119.904083129
264119.904083329, 264119.907630268
264119.907630448, 264119.911205867
264119.911206047, 264119.914781506
264119.914781766, 264119.918353845
264119.918354065, 264119.921903524
264119.921903724, 264119.925455743
264119.925455923, 264119.929003242
264119.929003482, 264119.932583441
264119.932583621, 264119.936153460
264119.936153720, 264119.939727039
264119.939727239, 264119.943278498
264119.943278738, 264119.946826777
264119.946826997, 264119.950379076
264119.950379356, 264119.953953275
264119.953953535, 264119.957526955
264119.957527195, 264119.961104574
264119.961104854, 264119.964652433
264119.964652773, 264119.968200192
264119.968200432, 264119.971752351
264119.971752631, 264119.975325630
264119.975325850, 264119.978897489
264119.978897769, 264119.982476048
264119.982476248, 264119.986023407
264119.986023647, 264119.989574366
264119.989574566, 264119.993122705
264119.993122925, 264119.996696824
264119.996697024, 264120.000274463
264120.000274803, 264120.003850102
264120.003850302, 264120.007397561
264120.007397841, 264120.010950120
