------------------------------
test was performed using the following parameters: --mps=100 --burst=1 --reply-every=1 --msg-size=14 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.100 sec; SentMessages=1011; ReceivedMessages=1010
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.980 sec; SentMessages=999; ReceivedMessages=999
sockperf: [2;35m====> avg-lat=118.043 (std-dev=29.524)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 999 observations[0m; each percentile contains 9.99 observations
sockperf: ---> <MAX> observation =  218.764
sockperf: ---> percentile 99.999 =  218.764
sockperf: ---> percentile 99.990 =  218.764
sockperf: ---> percentile 99.900 =  214.313
sockperf: ---> percentile 99.000 =  188.450
sockperf: ---> percentile 90.000 =  155.283
sockperf: ---> percentile 75.000 =  138.443
sockperf: ---> percentile 50.000 =  117.230
sockperf: ---> percentile 25.000 =   98.302
sockperf: ---> <MIN> observation =   37.102
------------------------------
txTime, rxTime
2.061794925, 2.062027664
2.071794912, 2.071953954
2.081794919, 2.082068867
2.091794911, 2.092013814
2.101794917, 2.101920604
2.111794909, 2.111907596
2.121794928, 2.121881766
2.131794932, 2.132070125
2.141794924, 2.141958308
2.151794930, 2.152037036
2.161794923, 2.162011873
2.171794906, 2.171949052
2.181794916, 2.181976023
2.191794929, 2.191990226
2.201794915, 2.202044869
2.211794911, 2.212067473
2.221794917, 2.221984130
2.231794931, 2.232027615
2.241794916, 2.242068279
2.251794909, 2.252054966
2.261794924, 2.262130691
2.271794915, 2.272012802
2.281794929, 2.282074942
2.291794926, 2.292064891
2.301794928, 2.301972987
2.311794913, 2.312006031
2.321794913, 2.322073840
2.331794908, 2.332166793
2.341794910, 2.341950801
2.351794913, 2.351948560
2.361794928, 2.362089596
2.371794920, 2.371919652
2.381794925, 2.381948993
2.391794932, 2.392060652
2.401794923, 2.402016992
2.411794921, 2.411981949
2.421794930, 2.421925969
2.431794920, 2.432053763
2.441794915, 2.441958273
2.451794911, 2.452031124
2.461794914, 2.462024721
2.471794909, 2.472075401
2.481794905, 2.482064420
2.491794908, 2.492027433
2.501794906, 2.502015735
2.511794915, 2.512028187
2.521794912, 2.522035225
2.531794923, 2.532000891
2.541794915, 2.542032096
2.551794909, 2.551997950
2.561794928, 2.561905855
2.571794928, 2.572008579
2.581794929, 2.581933587
2.591794924, 2.592042478
2.601794907, 2.602040764
2.611794900, 2.612078051
2.621794911, 2.622026984
2.631794902, 2.632007269
2.641794910, 2.641992698
2.651794907, 2.652063498
2.661794905, 2.661967901
2.671794908, 2.672108518
2.681794905, 2.682015660
