------------------------------
test was performed using the following parameters: --mps=100 --burst=1 --reply-every=1 --msg-size=14 --time=20
------------------------------
sockperf: [Total Run] RunTime=20.100 sec; SentMessages=2011; ReceivedMessages=2010
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=19.990 sec; SentMessages=2000; ReceivedMessages=2000
sockperf: [2;35m====> avg-lat= 51.960 (std-dev=9.140)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 2000 observations[0m; each percentile contains 20.00 observations
sockperf: ---> <MAX> observation =  146.307
sockperf: ---> percentile 99.999 =  146.307
sockperf: ---> percentile 99.990 =  146.307
sockperf: ---> percentile 99.900 =  128.012
sockperf: ---> percentile 99.000 =   73.361
sockperf: ---> percentile 90.000 =   62.217
sockperf: ---> percentile 75.000 =   56.797
sockperf: ---> percentile 50.000 =   51.439
sockperf: ---> percentile 25.000 =   46.176
sockperf: ---> <MIN> observation =   28.609
------------------------------
txTime, rxTime
2.062006306, 2.062093193
2.072006310, 2.072110146
2.082006307, 2.082095352
2.092006309, 2.092107690
2.102006311, 2.102091852
2.112006316, 2.112128382
2.122006313, 2.122112607
2.132006306, 2.132153013
2.142006307, 2.142095965
2.152006311, 2.152097618
2.162006313, 2.162106317
2.172006311, 2.172103802
2.182006308, 2.182126174
2.192006309, 2.192127568
2.202006324, 2.202104553
2.212006310, 2.212117659
2.222006306, 2.222098568
2.232006307, 2.232113757
2.242006308, 2.242095080
2.252006323, 2.252078882
2.262006323, 2.262113485
2.272006318, 2.272104156
2.282006303, 2.282123347
2.292006309, 2.292116264
2.302006320, 2.302127658
2.312006307, 2.312108146
2.322006310, 2.322109488
2.332006314, 2.332117597
2.342006309, 2.342110916
2.352006311, 2.352114720
2.362006307, 2.362091506
2.372006310, 2.372099094
2.382006320, 2.382177354
2.392006310, 2.392109371
2.402006313, 2.402106408
2.412006309, 2.412100345
2.422006309, 2.422108831
2.432006311, 2.432127765
2.442006315, 2.442093207
2.452006307, 2.452105136
2.462006306, 2.462075694
2.472006310, 2.472105840
2.482006311, 2.482125045
2.492006306, 2.492101233
2.502006318, 2.502105830
2.512006327, 2.512114153
2.522006309, 2.522076852
2.532006307, 2.532114899
2.542006304, 2.542105680
2.552006307, 2.552109849
2.562006307, 2.562116068
2.572006314, 2.572114701
2.582006746, 2.582118335
2.592006308, 2.592102375
2.602006401, 2.602124274
2.612006309, 2.612079310
2.622006306, 2.622130343
2.632006313, 2.632121219
2.642006310, 2.642134473
2.652006314, 2.652107168
2.662006309, 2.662104583
2.672006311, 2.672105410
2.682006313, 2.682138501
2.692006307, 2.692120063
2.702006307, 2.702097639
2.712006313, 2.712100741
2.722006310, 2.722081435
2.732006309, 2.732124915
2.742006315, 2.742094316
2.752006333, 2.752087769
2.762006325, 2.762098468
2.772006310, 2.772129807
2.782006307, 2.782078773
2.792006308, 2.792107421
2.802006311, 2.802132851
2.812006314, 2.812075008
2.822006308, 2.822135113
2.832006309, 2.832118030
2.842006315, 2.842097587
2.852006313, 2.852120226
2.862006304, 2.862131263
2.872006305, 2.872140793
2.882006308, 2.882111882
2.892006314, 2.892149523
2.902006312, 2.902125906
2.912006316, 2.912127734
2.922006312, 2.922109375
2.932006315, 2.932097980
2.942006303, 2.942136207
2.952006313, 2.952096638
2.962006317, 2.962133231
2.972006308, 2.972133860
2.982006314, 2.982108415
2.992006318, 2.992132312
3.002006324, 3.002117827
3.012006315, 3.012088337
3.022006313, 3.022124562
3.032006313, 3.032116138
3.042006310, 3.042104519
3.052006315, 3.052093007
3.062006306, 3.062087889
3.072006309, 3.072099124
3.082006313, 3.082109964
3.092006315, 3.092074434
3.102006303, 3.102124201
3.112006313, 3.112138737
3.122006311, 3.122109779
3.132006312, 3.132111893
3.142006308, 3.142096019
3.152006309, 3.152099601
3.162006313, 3.162100756
3.172006307, 3.172087538
3.182006313, 3.182097196
3.192006307, 3.192100004
3.202006308, 3.202101575
3.212006314, 3.212085010
3.222006312, 3.222094051
3.232006309, 3.232097501
3.242006307, 3.242091514
3.252006318, 3.252125453
3.262006303, 3.262107291
3.272006308, 3.272112859
3.282006314, 3.282123164
3.292006311, 3.292119214
3.302006312, 3.302092340
3.312006318, 3.312111544
3.322006306, 3.322086619
3.332006306, 3.332103073
3.342006313, 3.342094398
3.352006311, 3.352096979
3.362006310, 3.362124450
3.372006311, 3.372090534
3.382006323, 3.382107182
3.392006308, 3.392117870
3.402006313, 3.402108823
3.412006309, 3.412083335
3.422006311, 3.422106045
3.432006310, 3.432092320
3.442006305, 3.442096747
3.452006311, 3.452123568
3.462006311, 3.462100847
3.472006316, 3.472095145
3.482006309, 3.482125891
3.492006313, 3.492132153
3.502006328, 3.502092865
3.512006311, 3.512119486
3.522006307, 3.522124504
3.532006309, 3.532108663
3.542006315, 3.542100817
3.552006309, 3.552109551
3.562006312, 3.562104439
3.572006307, 3.572120303
3.582006303, 3.582090983
3.592006313, 3.592112131
3.602006308, 3.602115520
3.612006312, 3.612116691
3.622006311, 3.622085010
3.632006311, 3.632117305
3.642006312, 3.642090349
3.652006313, 3.652085218
3.662006313, 3.662120086
3.672006307, 3.672114926
3.682006311, 3.682111556
3.692006314, 3.692107684
3.702006311, 3.702115500
3.712006311, 3.712123753
3.722006306, 3.722162125
3.732006307, 3.732122667
3.742006313, 3.742119347
3.752006313, 3.752099365
3.762006305, 3.762119078
3.772006306, 3.772093550
3.782006311, 3.782089007
3.792006311, 3.792123122
3.802006307, 3.802089512
3.812006313, 3.812120270
3.822006304, 3.822117828
3.832006311, 3.832105366
3.842006310, 3.842102227
3.852006312, 3.852111310
3.862006308, 3.862091536
3.872006311, 3.872097117
3.882006312, 3.882084404
3.892006309, 3.892129063
3.902006311, 3.902091439
3.912006311, 3.912090820
3.922006313, 3.922108490
3.932006308, 3.932103484
3.942006311, 3.942112802
3.952006309, 3.952115748
3.962006309, 3.962116306
3.972006310, 3.972133048
3.982006313, 3.982099896
3.992006305, 3.992109094
4.002006333, 4.002095663
4.012006309, 4.012100009
4.022006308, 4.022077997
4.032006318, 4.032131560
4.042006312, 4.042098944
4.052006309, 4.052093989
4.062006314, 4.062098929
4.072006308, 4.072103660
4.082006314, 4.082117199
4.092006309, 4.092107327
4.102006306, 4.102114440
4.112006311, 4.112135040
4.122006307, 4.122090979
4.132006309, 4.132124859
4.142006311, 4.142132511
4.152006307, 4.152096654
4.162006381, 4.162085989
4.172006308, 4.172106862
4.182006314, 4.182093621
4.192006316, 4.192109083
4.202006315, 4.202113011
4.212006307, 4.212111005
4.222006307, 4.222112362
4.232006359, 4.232120575
4.242006313, 4.242099389
4.252006315, 4.252086944
4.262006326, 4.262125518
4.272006311, 4.272126508
4.282006310, 4.282112496
4.292006309, 4.292099679
4.302006307, 4.302096745
4.312006314, 4.312092426
4.322006310, 4.322139837
4.332006309, 4.332113975
4.342006306, 4.342109097
4.352006318, 4.352134806
4.362006310, 4.362096444
4.372006312, 4.372113345
4.382006320, 4.382119286
4.392006314, 4.392086156
4.402006310, 4.402100133
4.412006308, 4.412081203
4.422006314, 4.422098288
4.432006308, 4.432115976
4.442006312, 4.442124379
4.452006313, 4.452093564
4.462006304, 4.462103629
4.472006310, 4.472090983
4.482006307, 4.482102900
4.492006306, 4.492130118
4.502006324, 4.502091553
4.512006312, 4.512119290
4.522006315, 4.522098802
4.532006312, 4.532092774
4.542006306, 4.542122869
4.552006305, 4.552094523
4.562006725, 4.562121927
4.572006314, 4.572114583
4.582006309, 4.582109783
4.592006311, 4.592129467
4.602006313, 4.602140435
4.612006307, 4.612110776
4.622006311, 4.622098779
4.632006308, 4.632130145
4.642006307, 4.642117614
4.652006311, 4.652105428
4.662006314, 4.662102019
4.672006316, 4.672089396
