------------------------------
test was performed using the following parameters: --mps=100 --burst=1 --reply-every=1 --msg-size=14 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.100 sec; SentMessages=1011; ReceivedMessages=1010
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.991 sec; SentMessages=1000; ReceivedMessages=1000
sockperf: [2;35m====> avg-lat=481.898 (std-dev=99.728)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 1000 observations[0m; each percentile contains 10.00 observations
sockperf: ---> <MAX> observation =  716.806
sockperf: ---> percentile 99.999 =  716.806
sockperf: ---> percentile 99.990 =  716.806
sockperf: ---> percentile 99.900 =  706.355
sockperf: ---> percentile 99.000 =  681.260
sockperf: ---> percentile 90.000 =  607.523
sockperf: ---> percentile 75.000 =  546.695
sockperf: ---> percentile 50.000 =  490.088
sockperf: ---> percentile 25.000 =  420.811
sockperf: ---> <MIN> observation =  155.902
------------------------------
txTime, rxTime
2.062767156, 2.063811004
2.072767151, 2.073793160
2.082767155, 2.083849914
2.092767150, 2.093706855
2.102767153, 2.103819699
2.112767151, 2.113390772
2.122767152, 2.123726325
2.132767152, 2.133715418
2.142767151, 2.143837552
2.152767152, 2.153643509
2.162767155, 2.163998643
2.172767151, 2.174095366
2.182767156, 2.183705047
2.192767151, 2.193696547
2.202767155, 2.203485056
2.212767153, 2.213599326
2.222767167, 2.223926880
2.232767156, 2.234014952
2.242767166, 2.243952054
2.252767147, 2.253524117
2.262767165, 2.263773526
2.272767165, 2.273935771
2.282767150, 2.283736380
2.292767153, 2.293992782
2.302767150, 2.303771217
2.312767151, 2.313534636
2.322767168, 2.323740446
2.332767170, 2.333914186
2.342767167, 2.344032073
2.352767170, 2.353597882
2.362767168, 2.363912866
2.372767156, 2.373491141
2.382767155, 2.383492146
2.392767146, 2.393468596
2.402767170, 2.403753210
2.412767151, 2.413782731
2.422767150, 2.423484577
2.432767168, 2.433837681
2.442767151, 2.443313378
2.452767150, 2.453470769
2.462767170, 2.464025727
2.472767165, 2.474042205
2.482767166, 2.483687070
2.492767150, 2.493803599
2.502767171, 2.503602413
2.512767165, 2.514018514
2.522767168, 2.523668126
2.532767166, 2.534005927
2.542767168, 2.543757524
2.552767170, 2.553764117
2.562767165, 2.563933362
2.572767156, 2.573615118
2.582767147, 2.583614475
2.592767148, 2.593857662
2.602767168, 2.603647916
2.612767150, 2.613759564
2.622767168, 2.623769270
2.632767166, 2.633916956
2.642767150, 2.643503470
2.652767147, 2.653717668
2.662767155, 2.663873745
2.672767153, 2.674065307
2.682767150, 2.684159498
2.692767156, 2.693921774
2.702767147, 2.703927397
2.712767152, 2.713587036
2.722767151, 2.723805621
2.732767153, 2.733656148
2.742767156, 2.743453867
2.752767165, 2.753880113
2.762767152, 2.763480081
2.772767163, 2.773655484
2.782767166, 2.783695722
2.792767163, 2.793342675
2.802767163, 2.803886472
2.812767170, 2.813865475
2.822767151, 2.823954379
2.832767166, 2.833442019
2.842767166, 2.843747941
2.852767148, 2.853584002
2.862767150, 2.864138277
2.872767165, 2.873619708
2.882767148, 2.883795659
2.892767146, 2.893776961
2.902767163, 2.903894435
2.912767163, 2.913539314
2.922767153, 2.923770452
2.932767146, 2.933992902
2.942767162, 2.943602573
2.952767170, 2.953643244
2.962767170, 2.963627976
2.972767167, 2.973493612
2.982767168, 2.983878974
2.992767165, 2.993829715
3.002767153, 3.003578659
3.012767168, 3.013840758
3.022767165, 3.023488434
3.032767148, 3.034016600
3.042767150, 3.043926993
3.052767166, 3.053852670
3.062767152, 3.063628930
3.072767156, 3.073586808
3.082767148, 3.083613817
3.092767152, 3.093405373
3.102767155, 3.103552843
3.112767152, 3.113389372
3.122767165, 3.123543922
3.132767165, 3.134066285
3.142767167, 3.143674189
3.152767165, 3.154085112
3.162767167, 3.163594597
3.172767151, 3.173801320
3.182767168, 3.183449998
3.192767152, 3.194037654
3.202767147, 3.203532220
3.212767167, 3.213686342
3.222767166, 3.223715469
3.232767150, 3.233892553
3.242767152, 3.243888657
3.252767167, 3.254026219
3.262767168, 3.263741435
3.272767150, 3.273850569
3.282767166, 3.283825498
3.292767165, 3.293294553
3.302767165, 3.304200778
3.312767168, 3.313961172
3.322767163, 3.323898187
3.332767150, 3.333972486
3.342767146, 3.343736132
3.352767170, 3.353559552
3.362767147, 3.363667871
3.372767165, 3.373607599
3.382767165, 3.383728223
3.392767168, 3.393968091
3.402767168, 3.403994986
3.412767170, 3.413623930
3.422767163, 3.423770699
3.432767148, 3.433876858
3.442767155, 3.443752523
3.452767152, 3.453786661
3.462767148, 3.463785485
3.472767146, 3.473532200
3.482767163, 3.483722743
3.492767163, 3.493864736
3.502767156, 3.503900583
3.512767166, 3.513954542
3.522767155, 3.523551593
3.532767147, 3.533440478
3.542767150, 3.543911659
3.552767168, 3.553488792
3.562767152, 3.563524972
3.572767167, 3.573776627
3.582767167, 3.583885796
3.592767148, 3.593831940
3.602767152, 3.603838469
3.612767152, 3.613835768
3.622767165, 3.623173005
3.632767167, 3.633831619
3.642767165, 3.643831790
3.652767163, 3.653800133
3.662767167, 3.663911046
3.672767166, 3.673745291
3.682767150, 3.684010923
3.692767167, 3.693462871
3.702767168, 3.703624351
3.712767165, 3.713768484
3.722767153, 3.723944960
3.732767167, 3.733896249
3.742767165, 3.743979901
3.752767163, 3.753788821
3.762767165, 3.763601975
3.772767163, 3.773680946
3.782767150, 3.783722823
3.792767166, 3.793462407
3.802767168, 3.803910958
3.812767156, 3.813617161
3.822767153, 3.823875806
3.832767155, 3.833680842
3.842767151, 3.843869359
3.852767168, 3.853848724
3.862767153, 3.863831202
3.872767170, 3.873623692
3.882767167, 3.883832061
3.892767165, 3.894088535
3.902767170, 3.903455498
3.912767163, 3.913655645
3.922767166, 3.923603988
3.932767167, 3.933812717
3.942767153, 3.944142627
3.952767155, 3.953924551
3.962767152, 3.963830380
3.972767153, 3.973363417
3.982767163, 3.983494912
3.992767167, 3.993685066
4.002767166, 4.003764948
4.012767166, 4.013533591
4.022767163, 4.024130398
4.032767168, 4.033781660
4.042767153, 4.043960659
4.052767152, 4.053600775
4.062767165, 4.063615946
4.072767165, 4.073918265
4.082767163, 4.083827730
4.092767168, 4.093989264
4.102767166, 4.103820222
4.112767168, 4.113877965
4.122767165, 4.123984901
4.132767170, 4.133766649
4.142767151, 4.144074102
4.152767148, 4.153744102
4.162767163, 4.163630330
4.172767151, 4.173839230
4.182767165, 4.184040728
4.192767168, 4.193746033
4.202767167, 4.203719378
4.212767148, 4.213538522
4.222768843, 4.223657549
4.232767168, 4.234043368
4.242767168, 4.243400225
4.252767167, 4.254011912
4.262767155, 4.263679588
4.272767165, 4.273839920
4.282767152, 4.283636619
4.292767150, 4.293756555
4.302767165, 4.303664750
4.312767165, 4.313608048
4.322767166, 4.323655361
4.332767153, 4.333784999
4.342767163, 4.343529627
4.352767165, 4.353812159
4.362767150, 4.363936824
4.372767151, 4.373800391
4.382767152, 4.383609901
4.392767150, 4.393868986
4.402767151, 4.403850555
4.412767153, 4.413720264
4.422767147, 4.423680424
4.432767163, 4.433709535
4.442767170, 4.443571906
4.452767152, 4.453744322
4.462767167, 4.463839963
4.472767170, 4.473641798
4.482767152, 4.483791215
4.492767150, 4.493630149
4.502767151, 4.503683936
4.512767147, 4.513581077
4.522767165, 4.523560606
4.532767166, 4.533578836
4.542767150, 4.543775671
4.552767148, 4.553569773
4.562767167, 4.563698956
4.572767163, 4.573699801
4.582767163, 4.583535981
4.592767162, 4.593573793
4.602767165, 4.603931885
4.612767167, 4.613967391
4.622767165, 4.623920878
4.632767146, 4.633458275
4.642767165, 4.643699366
4.652767165, 4.653910386
4.662767167, 4.663547732
4.672767168, 4.673837200
4.682767167, 4.683762031
4.692767166, 4.693474557
4.702767170, 4.703920758
4.712767168, 4.713974194
4.722767148, 4.723770976
4.732767147, 4.733420807
4.742767163, 4.743386214
4.752767168, 4.753835098
4.762767168, 4.763962740
4.772767151, 4.773791610
4.782767151, 4.783802085
4.792767153, 4.793621905
4.802767163, 4.803795872
4.812767167, 4.813781207
4.822767170, 4.823842389
4.832767167, 4.833751369
4.842767165, 4.843589007
4.852767168, 4.853839943
4.862767163, 4.863181906
4.872767165, 4.873451614
4.882767168, 4.884164552
4.892767151, 4.893715392
4.902767150, 4.903965593
4.912767153, 4.913676562
4.922767146, 4.923769844
