------------------------------
test was performed using the following parameters: --mps=100 --burst=1 --reply-every=1 --msg-size=14 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.100 sec; SentMessages=1011; ReceivedMessages=1010
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.990 sec; SentMessages=1000; ReceivedMessages=1000
sockperf: [2;35m====> avg-lat= 71.373 (std-dev=21.951)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 1000 observations[0m; each percentile contains 10.00 observations
sockperf: ---> <MAX> observation =  142.697
sockperf: ---> percentile 99.999 =  142.697
sockperf: ---> percentile 99.990 =  142.697
sockperf: ---> percentile 99.900 =  134.492
sockperf: ---> percentile 99.000 =  123.086
sockperf: ---> percentile 90.000 =  102.682
sockperf: ---> percentile 75.000 =   84.789
sockperf: ---> percentile 50.000 =   69.809
sockperf: ---> percentile 25.000 =   53.985
sockperf: ---> <MIN> observation =   30.416
------------------------------
txTime, rxTime
2.061865120, 2.061983651
2.071865119, 2.072061155
2.081865112, 2.082091413
2.091865113, 2.092012325
2.101865120, 2.102075207
2.111865118, 2.111980723
2.121865095, 2.121980112
2.131865106, 2.132047039
2.141865103, 2.141991190
2.151865102, 2.151993382
2.161865129, 2.161992899
2.171865113, 2.172030487
2.181865105, 2.182022502
2.191865121, 2.191954365
2.201865113, 2.202101124
2.211865117, 2.212014307
2.221865099, 2.222018275
2.231865106, 2.231977804
2.241865112, 2.241964812
2.251865103, 2.251966465
2.261865105, 2.261969723
2.271865097, 2.272004657
2.281865109, 2.281997112
2.291865105, 2.291996060
2.301865098, 2.301999241
2.311865114, 2.312070432
2.321865103, 2.322006032
2.331865105, 2.332009748
2.341865105, 2.341986895
2.351865103, 2.352019696
2.361865102, 2.362018598
2.371865121, 2.371977701
2.381865101, 2.381993389
2.391865103, 2.392034683
2.401865104, 2.401955078
2.411865111, 2.412013292
2.421865169, 2.422003066
2.431865116, 2.432001993
2.441865113, 2.442028625
2.451865115, 2.452007461
2.461865100, 2.462015719
2.471865102, 2.472028353
2.481865100, 2.481955702
2.491868818, 2.491991185
2.501865125, 2.501997173
2.511865105, 2.512009001
2.521865105, 2.522006167
2.531873323, 2.531975315
2.541865095, 2.542061802
2.551865108, 2.552054942
2.561865107, 2.561982073
2.571865117, 2.572001657
2.581865095, 2.581941441
2.591865101, 2.591939897
2.601865097, 2.601979007
2.611865103, 2.612010057
2.621865103, 2.621992605
2.631865099, 2.632030186
2.641865099, 2.641992759
2.651865097, 2.652068132
2.661865105, 2.662041960
2.671865119, 2.672063657
2.681865098, 2.681967709
2.691865102, 2.692041830
2.701865116, 2.701960792
2.711865095, 2.712067909
2.721865108, 2.722063758
2.731865109, 2.732053302
2.741865113, 2.742020455
2.751865107, 2.751965455
2.761865101, 2.762020216
2.771865102, 2.771975217
2.781865108, 2.782105623
2.791865105, 2.791937722
2.801865101, 2.802111274
2.811865105, 2.812018757
2.821865104, 2.821957840
2.831865103, 2.832049484
2.841865107, 2.842028222
2.851865098, 2.851990277
2.861865105, 2.861981868
2.871865120, 2.872100343
2.881865106, 2.881974012
2.891865107, 2.892103860
2.901865103, 2.901964877
2.911865130, 2.912020648
2.921865122, 2.922080934
2.931865102, 2.932071170
2.941865101, 2.941981058
2.951865103, 2.952027515
2.961865098, 2.961942413
2.971865105, 2.971977773
2.981865103, 2.982058345
2.991865098, 2.991954526
3.001865106, 3.001977672
3.011865106, 3.012006172
3.021865104, 3.021962129
3.031865108, 3.031995425
3.041865105, 3.042081472
3.051865102, 3.051965124
3.061865105, 3.062015022
3.071865107, 3.071950880
3.081865108, 3.082005415
3.091865108, 3.091951266
3.101865100, 3.102023828
3.111865102, 3.112001910
3.121865105, 3.122064956
3.131865100, 3.131954153
3.141865122, 3.141944648
3.151865108, 3.152068834
3.161865103, 3.162089718
3.171865114, 3.171970480
3.181865144, 3.181991473
3.191865110, 3.192007386
3.201865105, 3.202054632
3.211865121, 3.211970337
3.221865122, 3.222032597
3.231865122, 3.232020625
3.241865101, 3.242009839
3.251865100, 3.251975316
3.261865107, 3.262016587
3.271865120, 3.272010772
3.281865122, 3.281940442
3.291865119, 3.291995572
3.301865104, 3.302023058
3.311865105, 3.311969138
3.321865097, 3.322018464
3.331865101, 3.332025115
3.341865102, 3.342075617
3.351865102, 3.351936976
3.361865108, 3.362083779
3.371865118, 3.371948275
3.381865123, 3.381952674
3.391865113, 3.391976669
3.401865120, 3.401950981
3.411865104, 3.411996592
3.421865109, 3.421998342
3.431865113, 3.431994607
3.441865126, 3.442013559
3.451865106, 3.451936635
3.461865117, 3.461998536
3.471865132, 3.471955991
3.481865135, 3.482015936
3.491865125, 3.491965146
3.501865110, 3.502023096
3.511865139, 3.512077109
3.521865111, 3.522010975
3.531865122, 3.531974397
3.541865116, 3.541978509
3.551865115, 3.552026099
3.561865124, 3.561972965
3.571865100, 3.572022827
3.581865116, 3.582042063
3.591865129, 3.592027185
3.601865119, 3.601990479
3.611865125, 3.612104520
3.621865105, 3.622054941
3.631865108, 3.632014099
3.641865102, 3.642051258
3.651865108, 3.652009616
3.661865119, 3.662021598
3.671865101, 3.672039084
3.681865104, 3.682012915
3.691865109, 3.691937479
3.701865105, 3.701992951
3.711865102, 3.711995375
3.721865120, 3.722003382
3.731865107, 3.732046091
3.741865103, 3.742018615
3.751865106, 3.752011130
3.761865131, 3.761991070
3.771865098, 3.771999014
3.781865108, 3.781995124
3.791865103, 3.791952976
3.801865102, 3.801966216
3.811865100, 3.812026381
3.821865102, 3.821945525
3.831865103, 3.831992539
3.841865109, 3.842070932
3.851865101, 3.852106346
3.861865102, 3.862040626
3.871865118, 3.872078996
3.881865101, 3.882031052
3.891865104, 3.892078414
3.901865106, 3.901968656
3.911865102, 3.911968960
3.921865098, 3.922011618
3.931865109, 3.931946387
3.941865102, 3.942009620
3.951865102, 3.951980344
3.961865101, 3.962055876
3.971865103, 3.971986733
3.981865104, 3.981997751
3.991865101, 3.991967205
4.001865101, 4.002021340
4.011865103, 4.011953180
4.021865109, 4.021995832
4.031880789, 4.032034900
4.041865120, 4.042073723
4.051865150, 4.052023907
4.061865118, 4.062077111
4.071865108, 4.071982068
4.081865116, 4.081964917
4.091865128, 4.092064530
4.101865118, 4.102063795
4.111865116, 4.112081507
4.121865116, 4.121946611
4.131865122, 4.132076654
4.141865130, 4.142004956
4.151865107, 4.151958696
4.161865108, 4.162000013
4.171865099, 4.171936883
4.181865120, 4.182073762
4.191865118, 4.192110653
4.201865120, 4.202008611
4.211865122, 4.211940262
