------------------------------
test was performed using the following parameters: --mps=100 --burst=1 --reply-every=1 --msg-size=14 --time=20
------------------------------
sockperf: [Total Run] RunTime=20.100 sec; SentMessages=2011; ReceivedMessages=2010
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=19.990 sec; SentMessages=2000; ReceivedMessages=2000
sockperf: [2;35m====> avg-lat= 80.836 (std-dev=41.611)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 2000 observations[0m; each percentile contains 20.00 observations
sockperf: ---> <MAX> observation =  186.979
sockperf: ---> percentile 99.999 =  186.979
sockperf: ---> percentile 99.990 =  186.979
sockperf: ---> percentile 99.900 =  183.867
sockperf: ---> percentile 99.000 =  173.470
sockperf: ---> percentile 90.000 =  149.659
sockperf: ---> percentile 75.000 =  110.125
sockperf: ---> percentile 50.000 =   65.265
sockperf: ---> percentile 25.000 =   49.935
sockperf: ---> <MIN> observation =   24.792
------------------------------
txTime, rxTime
2.061772112, 2.062082373
2.071772111, 2.072084718
2.081772108, 2.082048853
2.091772090, 2.092038868
2.101772109, 2.102007266
2.111772103, 2.112111821
2.121772093, 2.122134014
2.131772094, 2.132129400
2.141772095, 2.142127346
2.151772094, 2.152112903
2.161772096, 2.162105691
2.171772096, 2.172114134
2.181772105, 2.182110204
2.191772108, 2.192110324
2.201772105, 2.202102525
2.211772107, 2.212123932
2.221772105, 2.222098494
2.231772110, 2.232108201
2.241772105, 2.242121345
2.251772105, 2.252109545
2.261772105, 2.262122618
2.271772110, 2.272101033
2.281772108, 2.282098717
2.291772110, 2.292101535
2.301772108, 2.302127183
2.311772114, 2.312104597
2.321772088, 2.322101747
2.331772110, 2.332111552
2.341772108, 2.342123465
2.351772092, 2.351992178
2.361772092, 2.361874741
2.371772088, 2.371823436
2.381772108, 2.381886848
2.391772105, 2.391924916
2.401772104, 2.401868891
2.411772105, 2.411860718
2.421772093, 2.421874336
2.431772098, 2.431863409
2.441772090, 2.441869995
2.451772111, 2.451869081
2.461772102, 2.461911414
2.471772090, 2.471852415
2.481772090, 2.481886842
2.491772093, 2.491853256
2.501772092, 2.501899168
2.511772093, 2.511850028
2.521772106, 2.521880308
2.531772090, 2.531869453
2.541772098, 2.541901312
2.551772093, 2.551840019
2.561772108, 2.561900616
2.571772154, 2.571857912
2.581772092, 2.581885710
2.591772095, 2.591866233
2.601772136, 2.601877401
2.611772108, 2.611865644
2.621772098, 2.621869507
2.631772133, 2.631953286
2.641772092, 2.641903816
2.651772105, 2.651937817
2.661772090, 2.661899893
2.671772090, 2.671930887
2.681772108, 2.681933562
2.691772414, 2.691892677
2.701772090, 2.702018913
2.711772108, 2.711995443
2.721772090, 2.721870022
2.731772095, 2.731886830
2.741772108, 2.741900275
2.751772096, 2.751999056
2.761772096, 2.761994524
2.771772098, 2.771896672
2.781772136, 2.781941233
2.791772106, 2.791912648
2.801772108, 2.801952955
2.811772108, 2.811893334
2.821772112, 2.821898828
2.831772089, 2.831895692
2.841772092, 2.841967768
2.851772089, 2.851939708
2.861772090, 2.861968980
2.871772089, 2.871881128
2.881772106, 2.881855871
2.891772093, 2.891841865
2.901772105, 2.901847338
2.911772093, 2.911869340
2.921772095, 2.921886233
2.931772096, 2.931896351
2.941772106, 2.941884167
2.951772114, 2.951853502
2.961772106, 2.961892790
2.971772089, 2.971865308
2.981772095, 2.981865615
2.991772095, 2.991881086
3.001772105, 3.001848944
3.011772098, 3.011865024
3.021772109, 3.021876832
3.031772133, 3.031882206
3.041772106, 3.041878029
3.051772092, 3.051888757
3.061772111, 3.061866178
3.071908423, 3.071979144
3.081772098, 3.081847172
3.091772105, 3.091879037
3.101772106, 3.101901502
3.111772114, 3.111906954
3.121772102, 3.121919782
3.131772105, 3.131906753
