------------------------------
test was performed using the following parameters: --mps=100 --burst=1 --reply-every=1 --msg-size=14 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.100 sec; SentMessages=1011; ReceivedMessages=1010
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.990 sec; SentMessages=1000; ReceivedMessages=1000
sockperf: [2;35m====> avg-lat= 77.141 (std-dev=20.442)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 1000 observations[0m; each percentile contains 10.00 observations
sockperf: ---> <MAX> observation =  158.540
sockperf: ---> percentile 99.999 =  158.540
sockperf: ---> percentile 99.990 =  158.540
sockperf: ---> percentile 99.900 =  141.869
sockperf: ---> percentile 99.000 =  127.695
sockperf: ---> percentile 90.000 =  105.497
sockperf: ---> percentile 75.000 =   91.209
sockperf: ---> percentile 50.000 =   75.507
sockperf: ---> percentile 25.000 =   61.417
sockperf: ---> <MIN> observation =   33.255
------------------------------
txTime, rxTime
2.139251333, 2.139484132
2.149245790, 2.149352591
2.159245789, 2.159404936
2.169245781, 2.169370274
2.179245788, 2.179354997
2.189245789, 2.189471884
2.199245767, 2.199417492
2.209245772, 2.209345873
2.219245770, 2.219469827
2.229245771, 2.229384067
2.239245785, 2.239372196
2.249245782, 2.249350384
2.259245787, 2.259358517
2.269245784, 2.269477141
2.279245792, 2.279370886
2.289245788, 2.289379516
2.299245798, 2.299396437
2.309245785, 2.309484884
2.319245768, 2.319433241
2.329245782, 2.329352932
2.339245789, 2.339347249
2.349245787, 2.349378113
2.359245770, 2.359421679
2.369245774, 2.369418856
2.379245781, 2.379387600
2.389245777, 2.389379175
2.399245775, 2.399343700
2.409245763, 2.409363513
2.419245785, 2.419434678
2.429245791, 2.429453850
2.439245783, 2.439400541
2.449245788, 2.449431250
2.459245784, 2.459422192
2.469245787, 2.469502382
2.479245785, 2.479453154
2.489245776, 2.489428447
2.499245786, 2.499461783
2.509245799, 2.509448848
2.519245770, 2.519365329
2.529245772, 2.529376057
2.539245769, 2.539423051
