------------------------------
test was performed using the following parameters: --mps=100 --burst=1 --reply-every=1 --msg-size=14 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.100 sec; SentMessages=1011; ReceivedMessages=1010
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.990 sec; SentMessages=1000; ReceivedMessages=1000
sockperf: [2;35m====> avg-lat= 75.810 (std-dev=21.707)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 1000 observations[0m; each percentile contains 10.00 observations
sockperf: ---> <MAX> observation =  145.450
sockperf: ---> percentile 99.999 =  145.450
sockperf: ---> percentile 99.990 =  145.450
sockperf: ---> percentile 99.900 =  139.728
sockperf: ---> percentile 99.000 =  128.941
sockperf: ---> percentile 90.000 =  103.804
sockperf: ---> percentile 75.000 =   89.617
sockperf: ---> percentile 50.000 =   75.741
sockperf: ---> percentile 25.000 =   60.658
sockperf: ---> <MIN> observation =   29.782
------------------------------
txTime, rxTime
2.061704263, 2.061868291
2.071704257, 2.071916503
2.081704263, 2.081863790
2.091704260, 2.091842351
2.101704310, 2.101854028
2.111704257, 2.111813547
2.121704262, 2.121901072
2.131704260, 2.131799823
2.141704261, 2.141836965
2.151704258, 2.151858406
2.161704261, 2.161804829
2.171704257, 2.171815439
2.181704258, 2.181887117
2.191704257, 2.191832613
2.201704263, 2.201904118
2.211704260, 2.211846100
2.221704267, 2.221892677
2.231704258, 2.231845919
2.241704263, 2.241917927
2.251704304, 2.251819771
2.261704257, 2.261943110
2.271704262, 2.271763912
2.281704261, 2.281906427
2.291704263, 2.291892801
2.301704274, 2.301929793
2.311704264, 2.311882019
2.321704256, 2.321837560
2.331704255, 2.331877180
2.341704265, 2.341837648
2.351704257, 2.351883077
2.361704262, 2.361865656
2.371704257, 2.371888912
2.381704261, 2.381881576
2.391704259, 2.391933566
2.401704308, 2.401841923
2.411704283, 2.411873353
2.421704287, 2.421792716
2.431704261, 2.431894550
2.441704263, 2.441859004
2.451704263, 2.451830648
2.461704260, 2.461863152
2.471704263, 2.471830794
2.481704262, 2.481884951
2.491704269, 2.491827796
2.501704262, 2.501892981
2.511704259, 2.511891408
2.521704260, 2.521861785
2.531704260, 2.531897552
2.541704262, 2.541774353
2.551704260, 2.551878539
2.561704306, 2.561834589
2.571704264, 2.571796038
2.581704265, 2.581821337
2.591704263, 2.591765363
2.601704264, 2.601842162
2.611704259, 2.611866441
2.621704263, 2.621887611
2.631704263, 2.631922304
2.641704261, 2.641890929
2.651704263, 2.651850733
2.661704262, 2.661793895
2.671704277, 2.671858992
2.681704272, 2.681909890
2.691704274, 2.691777230
2.701704261, 2.701902470
2.711704260, 2.711846479
2.721704259, 2.721805143
2.731704265, 2.731825845
2.741704261, 2.741839783
2.751704268, 2.751782176
2.761704267, 2.761886021
2.771704262, 2.771809648
2.781704264, 2.781818578
2.791704260, 2.791807458
2.801704261, 2.801822487
2.811704264, 2.811893833
2.821704261, 2.821855462
2.831704261, 2.831874109
2.841704265, 2.841839115
2.851704277, 2.851858800
2.861704260, 2.861826893
2.871704268, 2.871789495
2.881704264, 2.881811120
2.891704260, 2.891911300
2.901704263, 2.901835928
2.911704279, 2.911910420
2.921704260, 2.921873928
2.931704259, 2.931816296
2.941704323, 2.941858432
2.951704265, 2.951900647
2.961704258, 2.961878387
2.971704267, 2.971920443
2.981704266, 2.981898725
2.991704262, 2.991865164
3.001704266, 3.001860136
3.011704265, 3.011935371
3.021704257, 3.021881395
3.031704264, 3.031868308
3.041704262, 3.041880992
3.051704268, 3.051861407
3.061704266, 3.061861108
3.071704276, 3.071842444
3.081704257, 3.081830137
3.091704265, 3.091798496
3.101704265, 3.101794250
3.111704264, 3.111959529
3.121704266, 3.121811417
3.131704268, 3.131863681
3.141704267, 3.141867788
3.151704288, 3.151840550
3.161704266, 3.161855256
3.171704268, 3.171853716
3.181704266, 3.181859124
3.191704277, 3.191840401
3.201704269, 3.201832921
3.211704260, 3.211863985
3.221704263, 3.221879184
3.231704254, 3.231803645
3.241704262, 3.241859897
3.251704275, 3.251938322
3.261704253, 3.261812430
3.271704264, 3.271879353
3.281704260, 3.281856652
3.291704259, 3.291859313
3.301704270, 3.301903893
3.311704275, 3.311896862
3.321704275, 3.321797832
3.331704265, 3.331842798
3.341704266, 3.341803638
3.351704255, 3.351889836
